chr	start	end
Chr7	22449341	22449607
Chr7	22454132	22454500
Chr7	22456916	22458529
Chr7	22474561	22477187
Chr7	22486131	22486457
Chr7	22487421	22488766
Chr7	22488826	22497724
Chr7	22506550	22509206
Chr7	22513093	22518756
Chr7	22533640	22534510
Chr7	22534900	22542783
Chr7	22543276	22544955
Chr7	22560497	22564699
Chr7	22565757	22571603
Chr7	22572132	22577947
Chr7	22580071	22580486
Chr7	22590906	22594641
Chr7	22597656	22599363
Chr7	22602065	22602295
Chr7	22607893	22608644
Chr7	22610101	22615927
Chr7	22619086	22621292
Chr7	22627696	22632257
Chr7	22634757	22645667
Chr7	22648343	22654350
Chr7	22659562	22663678
Chr7	22666036	22670152
Chr7	22671412	22676749
Chr7	22680956	22685714
Chr7	22688900	22694492
Chr7	22693157	22694492
Chr7	22695954	22696710
Chr7	22718128	22718349
Chr7	22725801	22731321
Chr7	22748432	22750666
Chr7	22755048	22757691
Chr7	22760667	22762022
Chr7	22773758	22775187
Chr7	22780108	22783758
Chr7	22785167	22787365
Chr7	22788931	22791186
Chr7	22791761	22798437
Chr7	22798819	22800257
Chr7	22802549	22802881
Chr7	22805643	22806394
Chr7	22807706	22809384
Chr7	22811748	22811981
Chr7	22815394	22816217
Chr7	22817178	22822175
Chr7	22826907	22831523
Chr7	22831841	22837308
Chr7	22840986	22843954
Chr7	22845333	22849592
Chr7	22851356	22853917
Chr7	22858595	22862582
Chr7	22874252	22875707
Chr7	22878495	22879309
Chr7	22880416	22882065
Chr7	22882232	22887145
Chr7	22889234	22890939
Chr7	22909656	22910396
Chr7	22917819	22919041
Chr7	22920993	22922478
Chr7	22925568	22927054
Chr7	22930763	22933283
Chr7	22935622	22937613
Chr7	22939104	22954819
Chr7	22955723	22972671
Chr7	22975174	22991258
Chr7	22996769	23001763
Chr7	23003380	23008497
Chr7	23014944	23015708
Chr7	23049437	23055747
Chr7	23058569	23059595
Chr7	23069680	23074579
Chr7	23075979	23078827
Chr7	23081177	23085154
Chr7	23086434	23088524
Chr7	23087564	23090921
Chr7	23091890	23094460
Chr7	23098564	23100449
Chr7	23106246	23108163
Chr7	23110468	23110791
Chr7	23112171	23113922
Chr7	23115846	23119820
Chr7	23145979	23149609
Chr7	23153184	23154093
Chr7	23155123	23157347
Chr7	23160353	23164553
Chr7	23165680	23166397
Chr7	23169754	23173692
Chr7	23178216	23182807
Chr7	23185305	23186940
Chr7	23187292	23192344
Chr7	23194203	23199120
Chr7	23202826	23203312
Chr7	23208454	23210640
Chr7	23213607	23213939
Chr7	23214599	23214991
Chr7	23217095	23220951
Chr7	23223115	23223807
Chr7	23227384	23227979
Chr7	23228322	23229305
Chr7	23233744	23234741
Chr7	23235649	23236194
Chr7	23243793	23247242
Chr7	23248351	23248578
Chr7	23251337	23252284
Chr7	23256424	23265294
Chr7	23270244	23271535
Chr7	23274099	23276580
Chr7	23278461	23281103
Chr7	23282551	23284973
Chr7	23289278	23291789
Chr7	23293331	23296804
Chr7	23298312	23302216
Chr7	23302619	23308978
Chr7	23314482	23319154
Chr7	23322244	23323044
Chr7	23324505	23324870
Chr7	23325197	23327227
Chr7	23328211	23329178
Chr7	23330021	23330846
Chr7	23344089	23348858
Chr7	23349422	23352488
Chr7	23352953	23354781
Chr7	23357683	23359694
Chr7	23361134	23366044
Chr7	23366789	23370824
Chr7	23371543	23373948
Chr7	23378638	23381044
Chr7	23389374	23396912
Chr7	23398209	23400655
Chr7	23401005	23401847
Chr7	23406633	23408540
Chr7	23415585	23416886
Chr7	23419018	23422454
Chr7	23422649	23423905
Chr7	23425405	23430886
Chr7	23431719	23432381
Chr7	23433375	23434854
Chr7	23435746	23437326
Chr7	23438506	23441545
Chr7	23442842	23443120
Chr7	23444201	23444539
Chr7	23456358	23457800
Chr7	23471328	23471716
Chr7	23477296	23478315
Chr7	23478839	23479297
Chr7	23479719	23480747
Chr7	23483809	23485344
Chr7	23491413	23495070
Chr7	23497079	23500287
Chr7	23502914	23504391
Chr7	23506852	23509293
Chr7	23511899	23515632
Chr7	23522446	23525322
Chr7	23527252	23535485
Chr7	23540707	23544075
Chr7	23559520	23560868
Chr7	23562171	23562474
Chr7	23582065	23584548
Chr7	23584668	23586462
Chr7	23588908	23589881
Chr7	23598393	23604366
Chr7	23619637	23623178
Chr7	23624364	23626892
Chr7	23632873	23633411
Chr7	23650525	23654073
Chr7	23654076	23659625
Chr7	23665024	23665816
Chr7	23668121	23670426
Chr7	23673057	23676412
Chr7	23677863	23679948
Chr7	23685398	23688468
Chr7	23690516	23692074
Chr7	23695182	23695538
Chr7	23704154	23708928
Chr7	23714835	23715359
Chr7	23716983	23720302
Chr7	23721772	23724795
Chr7	23737766	23740989
Chr7	23746456	23748732
Chr7	23753108	23760707
Chr7	23764803	23765810
Chr7	23766651	23767818
Chr7	23772512	23772784
Chr7	23782106	23783896
Chr7	23784957	23791388
Chr7	23796611	23797642
Chr7	23797954	23802656
Chr7	23807436	23808332
Chr7	23808862	23812506
Chr7	23814135	23816459
Chr7	23819798	23824129
Chr7	23824825	23825271
Chr7	23826859	23827303
Chr7	23833292	23840103
Chr7	23840945	23841827
Chr7	23842489	23845458
Chr7	23851282	23852449
Chr7	23868417	23871145
Chr7	23884624	23887177
Chr7	23888290	23891639
Chr7	23894101	23899642
Chr7	23902874	23903545
Chr7	23904920	23909015
Chr7	23922367	23923761
Chr7	23926403	23930942
Chr7	23933063	23935489
Chr7	23944536	23950464
Chr7	23953405	23955773
Chr7	23957016	23958268
Chr7	23965883	23970059
Chr7	23973458	23976719
Chr7	23980540	23981251
Chr7	23985274	23989956
Chr7	23991659	23992150
Chr7	23996515	23997565
Chr7	24014021	24018422
Chr7	24020377	24025145
Chr7	24034942	24035884
Chr7	24047967	24050843
Chr7	24053058	24054469
Chr7	24055001	24055950
Chr7	24060315	24061719
Chr7	24066735	24067643
Chr7	24070064	24070698
Chr7	24071181	24073535
Chr7	24080958	24081680
Chr7	24087320	24089726
Chr7	24098163	24099103
Chr7	24101431	24102068
Chr7	24103740	24104300
Chr7	24109456	24110738
Chr7	24115634	24116649
Chr7	24118352	24120813
Chr7	24122021	24122503
Chr7	24125333	24127487
Chr7	24128281	24130559
Chr7	24129000	24137321
Chr7	24137908	24143085
Chr7	24145777	24146403
Chr7	24149649	24152079
Chr7	24164226	24165041
Chr7	24172145	24175411
Chr7	24177402	24182838
Chr7	24194623	24194991
Chr7	24205983	24207965
Chr7	24210969	24212734
Chr7	24215878	24217864
Chr7	24220338	24227373
Chr7	24229369	24229908
Chr7	24240464	24243369
Chr7	24243946	24247474
Chr7	24250056	24251465
Chr7	24252923	24258018
Chr7	24260620	24261410
Chr7	24274177	24276956
Chr7	24292560	24298863
Chr7	24308242	24308886
Chr7	24311898	24315383
Chr7	24317580	24320974
Chr7	24341191	24345971
Chr7	24347897	24351927
Chr7	24355719	24356988
Chr7	24370657	24371043
Chr7	24373271	24374038
Chr7	24384408	24386706
Chr7	24389154	24393592
Chr7	24396150	24400788
Chr7	24403299	24416683
Chr7	24417383	24419441
Chr7	24419883	24422332
Chr7	24429187	24433536
Chr7	24438591	24440477
Chr7	24446289	24451350
Chr7	24451618	24455574
Chr7	24456130	24459910
Chr7	24460892	24462436
Chr7	24466699	24467385
Chr7	24468745	24469078
Chr7	24470104	24471115
Chr7	24472435	24473579
Chr7	24477362	24478154
Chr7	24479345	24480916
Chr7	24481252	24481950
Chr7	24487817	24488449
Chr7	24490976	24492434
Chr7	24493702	24497576
Chr7	24505166	24508963
Chr7	24512736	24513719
Chr7	24515314	24517753
Chr7	24517973	24527995
Chr7	24532143	24532346
Chr7	24534374	24540111
Chr7	24555106	24556725
Chr7	24559570	24563938
Chr7	24567132	24570318
Chr7	24575162	24584259
Chr7	24592004	24598354
Chr7	24601326	24602439
Chr7	24610201	24613689
Chr7	24621064	24624910
Chr7	24628262	24629732
Chr7	24632319	24636319
Chr7	24642292	24643406
Chr7	24654813	24659848
Chr7	24660133	24662594
Chr7	24664168	24669324
Chr7	24682428	24682874
Chr7	24685870	24687877
Chr7	24699495	24703794
Chr7	24713778	24715813
Chr7	24720067	24723893
Chr7	24724562	24728180
Chr7	24736928	24742295
Chr7	24744455	24745346
Chr7	24747147	24748315
Chr7	24751588	24755397
Chr7	24755450	24758225
Chr7	24759382	24763548
Chr7	24765679	24766714
Chr7	24768073	24769164
Chr7	24773276	24776526
Chr7	24788476	24793884
Chr7	24800532	24804066
Chr7	24805554	24806013
Chr7	24809650	24810369
Chr7	24814193	24815595
Chr7	24832690	24833446
Chr7	24845109	24846577
Chr7	24849526	24849988
Chr7	24859122	24859589
Chr7	24901922	24903262
Chr7	24905332	24905706
Chr7	24906301	24906835
Chr7	24908632	24915944
Chr7	24910350	24916533
Chr7	24921007	24921998
Chr7	24931739	24933197
Chr7	24934262	24937069
Chr7	24950485	24953798
Chr7	24954118	24954708
Chr7	24956201	24960652
Chr7	24961169	24964384
Chr7	24965965	24968299
Chr7	24973570	24976586
Chr7	24984630	24988369
Chr7	24993921	24996381
Chr7	24996724	25001220
Chr7	25007223	25012594
Chr7	25013506	25017814
Chr7	25019438	25021713
Chr7	25022290	25022703
Chr7	25036625	25037756
Chr7	25039214	25043735
Chr7	25045256	25048472
Chr7	25049116	25051575
Chr7	25051856	25054198
Chr7	25060923	25061427
Chr7	25063316	25064545
Chr7	25077117	25077674
Chr7	25097706	25098263
Chr7	25100400	25104600
Chr7	25105995	25106498
Chr7	25110719	25112491
Chr7	25117767	25118480
Chr7	25119816	25120031
Chr7	25121441	25121815
Chr7	25126472	25126997
Chr7	25128898	25129710
Chr7	25131177	25131999
Chr7	25136396	25137538
Chr7	25139128	25141965
Chr7	25149052	25151596
Chr7	25156917	25157990
Chr7	25167044	25167730
Chr7	25187881	25188781
Chr7	25192300	25194950
Chr7	25195551	25208995
Chr7	25211174	25211956
Chr7	25214542	25216620
Chr7	25219509	25223053
Chr7	25226231	25229380
Chr7	25236661	25237462
Chr7	25239765	25248466
Chr7	25251027	25253466
Chr7	25255060	25260015
Chr7	25273384	25273982
Chr7	25287511	25290131
Chr7	25289256	25293793
Chr7	25294774	25295598
Chr7	25298443	25305746
Chr7	25309034	25311637
Chr7	25314328	25316677
Chr7	25320455	25323506
Chr7	25326762	25327994
Chr7	25330107	25330361
Chr7	25333309	25338730
Chr7	25347985	25351810
Chr7	25357841	25362767
Chr7	25363519	25365553
Chr7	25369221	25371856
Chr7	25371994	25376165
Chr7	25381698	25389547
Chr7	25392943	25398603
Chr7	25404280	25405952
Chr7	25408332	25413871
Chr7	25413427	25415686
Chr7	25423241	25425365
Chr7	25429639	25435182
Chr7	25435731	25439801
Chr7	25440818	25442695
Chr7	25446542	25447385
Chr7	25458460	25459671
Chr7	25466051	25467726
Chr7	25469551	25470120
Chr7	25480594	25481162
Chr7	25488221	25490062
Chr7	25492717	25497544
Chr7	25501316	25505299
Chr7	25508561	25512843
Chr7	25516453	25523184
Chr7	25524491	25526934
Chr7	25530941	25534258
Chr7	25535919	25539300
Chr7	25563426	25567843
Chr7	25569075	25572699
Chr7	25585028	25586234
Chr7	25591228	25592810
Chr7	25601642	25606513
Chr7	25611925	25616379
Chr7	25617164	25621827
Chr7	25627603	25628491
Chr7	25633670	25634566
Chr7	25636703	25639894
Chr7	25640847	25645862
Chr7	25645988	25649162
Chr7	25661570	25662322
Chr7	25662767	25665316
Chr7	25672201	25674075
Chr7	25677795	25679848
Chr7	25680833	25681743
Chr7	25683273	25688015
Chr7	25691834	25694745
Chr7	25696800	25704080
Chr7	25717760	25722215
Chr7	25722974	25725169
Chr7	25726418	25730181
Chr7	25741014	25744880
Chr7	25753391	25756546
Chr7	25761784	25765665
Chr7	25774436	25775340
Chr7	25776198	25783374
Chr7	25790391	25792723
Chr7	25793520	25797701
Chr7	25797879	25800778
Chr7	25804317	25807753
Chr7	25833875	25836863
Chr7	25844979	25845680
Chr7	25847726	25848484
Chr7	25850860	25851428
Chr7	25867212	25871233
Chr7	25878402	25882559
Chr7	25884418	25885020
Chr7	25886858	25887268
Chr7	25894912	25895406
Chr7	25897915	25898580
Chr7	25901952	25902737
Chr7	25904636	25905610
Chr7	25907654	25908499
Chr7	25914762	25915489
Chr7	25918385	25919388
Chr7	25920677	25922871
Chr7	25927090	25928748
Chr7	25930284	25931363
Chr7	25933048	25936540
Chr7	25936861	25940379
Chr7	25940608	25943189
Chr7	25944296	25944681
Chr7	25945919	25950562
Chr7	25958769	25963652
Chr7	25966069	25967680
Chr7	25977110	25979990
Chr7	25980425	25984955
Chr7	25985586	25987489
Chr7	25989495	25993265
Chr7	25998785	26003517
Chr7	26004628	26007621
Chr7	26008918	26010331
Chr7	26012998	26013489
Chr7	26014754	26017822
Chr7	26019539	26024756
Chr7	26026177	26028260
Chr7	26030531	26031301
Chr7	26033185	26035241
Chr7	26036088	26039317
Chr7	26039678	26042226
Chr7	26044540	26047492
Chr7	26052222	26056127
Chr7	26059320	26063204
Chr7	26075299	26077154
Chr7	26098139	26099914
Chr7	26102431	26104691
Chr7	26106270	26109264
Chr7	26125850	26128304
Chr7	26138060	26140361
Chr7	26141469	26142922
Chr7	26149021	26152100
Chr7	26153825	26156006
Chr7	26158350	26163532
Chr7	26163635	26168095
Chr7	26169951	26172556
Chr7	26173595	26174386
Chr7	26188128	26190004
Chr7	26208529	26209471
Chr7	26211745	26214023
Chr7	26215095	26216258
Chr7	26217573	26218945
Chr7	26220253	26221124
Chr7	26224143	26225423
Chr7	26225909	26226541
Chr7	26230671	26240915
Chr7	26242460	26245138
Chr7	26245519	26250364
Chr7	26254033	26254471
Chr7	26256478	26259188
Chr7	26259207	26263836
Chr7	26265494	26268673
Chr7	26271203	26272942
Chr7	26287974	26291078
Chr7	26292134	26296155
Chr7	26298300	26300627
Chr7	26301347	26302296
Chr7	26302458	26306452
Chr7	26307948	26308530
Chr7	26309120	26311686
Chr7	26313194	26314852
Chr7	26321207	26324254
Chr7	26325092	26326643
Chr7	26327401	26329772
Chr7	26340128	26344357
Chr7	26347352	26350226
Chr7	26355834	26358050
Chr7	26363030	26363440
Chr7	26367084	26369068
Chr7	26371996	26373054
Chr7	26375648	26377640
Chr7	26382581	26385011
Chr7	26397495	26399612
Chr7	26403674	26404729
Chr7	26406640	26408815
Chr7	26412890	26414532
Chr7	26416958	26429335
Chr7	26430961	26431278
Chr7	26432701	26435257
Chr7	26445632	26446523
Chr7	26450006	26450470
Chr7	26456721	26457621
Chr7	26464176	26468859
Chr7	26468910	26470733
Chr7	26471576	26473120
Chr7	26474146	26478328
Chr7	26481246	26485314
Chr7	26501465	26504237
Chr7	26504364	26511457
Chr7	26516296	26517347
Chr7	26520035	26520690
Chr7	26527821	26530892
Chr7	26542980	26545183
Chr7	26546563	26547629
Chr7	26548652	26549804
Chr7	26551781	26552660
Chr7	26554538	26555613
Chr7	26557312	26558334
Chr7	26560312	26561002
Chr7	26561532	26563360
Chr7	26567255	26579860
Chr7	26582623	26585552
Chr7	26603637	26604970
Chr7	26605740	26611323
Chr7	26611761	26612313
Chr7	26612654	26613400
Chr7	26615489	26616879
Chr7	26617235	26618066
Chr7	26618649	26622028
Chr7	26628439	26631263
Chr7	26631322	26633686
Chr7	26633873	26637243
Chr7	26637510	26639949
Chr7	26640627	26645539
Chr7	26646621	26653728
Chr7	26662127	26662774
Chr7	26673639	26676932
Chr7	26677058	26680136
Chr7	26683038	26688827
Chr7	26700793	26705243
Chr7	26705892	26707887
Chr7	26708131	26711900
Chr7	26713060	26713729
Chr7	26715495	26717185
Chr7	26719123	26722212
Chr7	26727421	26729979
Chr7	26731006	26733355
Chr7	26734659	26738534
Chr7	26754612	26757674
Chr7	26768338	26774167
Chr7	26775249	26778679
Chr7	26780049	26781507
Chr7	26782880	26784563
Chr7	26784997	26786124
Chr7	26786860	26787153
Chr7	26790785	26792117
Chr7	26793452	26794492
Chr7	26795612	26797512
Chr7	26802460	26803475
Chr7	26805264	26806136
Chr7	26806422	26809063
Chr7	26809796	26813252
Chr7	26816002	26819194
Chr7	26819292	26824306
Chr7	26831046	26833862
Chr7	26844721	26850330
Chr7	26852392	26854622
Chr7	26869000	26871941
Chr7	26872918	26873982
Chr7	26880241	26881891
Chr7	26882080	26884077
Chr7	26886307	26892117
Chr7	26892621	26900429
Chr7	26901954	26908545
Chr7	26911517	26912446
Chr7	26913464	26917496
Chr7	26918373	26923890
Chr7	26934311	26937417
Chr7	26942081	26942629
Chr7	26947584	26947919
Chr7	26949800	26950371
Chr7	26952446	26962727
Chr7	26965232	26967050
Chr7	26995075	27001026
Chr7	26978357	26983862
Chr7	26984185	26988352
Chr7	27006623	27008541
Chr7	27014191	27019009
Chr7	27019245	27023518
Chr7	27030234	27035093
Chr7	27036995	27038670
Chr7	27039996	27041971
Chr7	27043424	27046147
Chr7	27048789	27050093
Chr7	27050719	27054788
Chr7	27055343	27059643
Chr7	27058608	27062284
Chr7	27069982	27083496
Chr7	27097454	27098571
Chr7	27099598	27102219
Chr7	27104949	27105857
Chr7	27110363	27111637
Chr7	27117447	27124845
Chr7	27127379	27129285
Chr7	27132411	27137847
Chr7	27141246	27146942
Chr7	27150266	27154404
Chr7	27154949	27155601
Chr7	27165867	27166599
Chr7	27172211	27175529
Chr7	27178886	27189684
Chr7	27197499	27201415
Chr7	27261804	27264744
Chr7	27290313	27293037
Chr7	27300092	27300787
Chr7	27307929	27309527
Chr7	27309719	27316558
Chr7	27318037	27320868
Chr7	27330316	27333500
Chr7	27334242	27336212
Chr7	27342359	27344117
Chr7	27381282	27387010
Chr7	27399284	27400579
Chr7	27402297	27406983
Chr7	27421098	27423642
Chr7	27425532	27426124
Chr7	27468805	27472349
Chr7	27474813	27479856
Chr7	27486571	27491148
Chr7	27496015	27497696
Chr7	27501837	27507155
Chr7	27510006	27514309
Chr7	27515140	27516411
Chr7	27523716	27527416
Chr7	27528553	27533378
Chr7	27543367	27543882
Chr7	27545275	27550563
Chr7	27550832	27555216
Chr7	27555873	27567018
Chr7	27569369	27571494
Chr7	27573281	27574411
Chr7	27577338	27578704
Chr7	27579350	27584285
Chr7	27585048	27587362
Chr7	27590441	27594192
Chr7	27598413	27601354
Chr7	27615397	27618751
Chr7	27620767	27623656
Chr7	27624185	27626739
Chr7	27626769	27627785
Chr7	27628327	27629970
Chr7	27630646	27633384
Chr7	27635515	27638658
Chr7	27638815	27643797
Chr7	27652944	27654087
Chr7	27655956	27665878
Chr7	27677096	27679481
Chr7	27684359	27686527
Chr7	27686536	27688892
Chr7	27694622	27699164
Chr7	27699932	27701407
Chr7	27701512	27705190
Chr7	27706359	27709955
Chr7	27713321	27722663
Chr7	27723015	27738539
Chr7	27742753	27744893
Chr7	27746308	27748010
Chr7	27752721	27757305
Chr7	27774788	27777985
Chr7	27781056	27781992
Chr7	27783648	27786920
Chr7	27790663	27790977
Chr7	27791106	27799497
Chr7	27800556	27802411
Chr7	27803478	27805656
Chr7	27807717	27811533
Chr7	27814108	27815220
Chr7	27819915	27823763
Chr7	27825779	27834215
Chr7	27841389	27845434
Chr7	27846106	27847794
Chr7	27850797	27855244
Chr7	27865026	27868232
Chr7	27868843	27876651
Chr7	27883552	27888242
Chr7	27889413	27891316
Chr7	27900378	27901545
Chr7	27902966	27912209
Chr7	27915321	27921192
Chr7	27922242	27924658
Chr7	27926158	27930654
Chr7	27929310	27933842
Chr7	27936683	27937257
Chr7	27941756	27944313
Chr7	27945178	27948150
Chr7	27948906	27950765
Chr7	27950862	27957487
Chr7	27960440	27968017
Chr7	27969690	27970310
Chr7	27983214	27988000
Chr7	27991196	27992591
Chr7	27995847	27997249
Chr7	28002587	28004412
Chr7	28004858	28006379
Chr7	28013820	28014683
Chr7	28020590	28021848
Chr7	28044881	28046299
Chr7	28051057	28053431
Chr7	28053814	28056609
Chr7	28057781	28059098
Chr7	28061376	28063265
Chr7	28066131	28067058
Chr7	28069427	28071321
Chr7	28073367	28074868
Chr7	28075549	28077667
Chr7	28078074	28079792
Chr7	28101281	28109586
Chr7	28118073	28125357
Chr7	28134140	28140342
Chr7	28142597	28143807
Chr7	28146499	28149601
Chr7	28164412	28169335
Chr7	28173000	28176820
Chr7	28178236	28181579
Chr7	28182279	28183191
Chr7	28184861	28187910
Chr7	28189798	28192813
Chr7	28193734	28194761
Chr7	28196845	28198079
Chr7	28206287	28210751
Chr7	28210040	28213945
Chr7	28215131	28221958
Chr7	28222555	28224898
Chr7	28225770	28226180
Chr7	28228570	28231825
Chr7	28233256	28234642
Chr7	28240466	28245450
Chr7	28247341	28249707
Chr7	28250042	28253666
Chr7	28258401	28260408
Chr7	28264040	28267581
