category	ID	term	count	genes	logFC	adj_pval	zscore
MF	GO:0043169	cation binding	434	GATA6	-0.868098097	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	TIMM8B	0.74341488	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	POR	0.579520388	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	CLPX	0.54331255	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	NEBL	2.059262687	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	TNS3	-0.353930953	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	ISCU	0.635552877	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	IGSF5	1.372578317	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	PLCE1	-0.583871842	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	CAR8	-3.699345853	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	SLC25A37	-0.845824211	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	CAR4	0.692140915	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	DST	-0.99191953	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	PRPS2	-1.591083526	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	SLC38A3	4.76175526	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	MYL2	-4.45152649	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	AGFG1	1.380974793	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	MYL3	-2.04178017	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	WT1	-2.457895104	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	FTH1	0.254409472	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	SLC30A1	1.46270244	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	B3GNT2	0.855259901	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	ENTPD1	0.851515777	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	ACY1	0.283520855	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	ZMYM4	0.466123583	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	BMX	1.389250443	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	MYLPF	1.061684609	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	KAT5	0.476819987	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	TET1	0.996268224	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	FOXP1	0.904013	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	TRIM59	-1.193819043	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	ITGA5	-0.821946307	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	PRICKLE3	-0.456136064	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	PRICKLE2	-0.435516989	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	MYLK	-0.437339463	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	AEBP1	-0.544457436	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	HPRT	0.62759242	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	MLPH	0.363609154	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	PLCB4	-0.803320267	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	ANG	1.78593955	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	ATP8B1	-2.107400573	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	MT2	3.3422036	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	MT1	2.217871037	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	ZYX	-1.05827333	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	NSF	0.456556635	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	PHC1	0.780619937	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	EGR1	-0.9804991	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	PFKP	-0.94274824	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	RUNX1T1	-1.030506917	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	PFKM	0.547506326	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	LMBRD1	0.602126117	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	PRKCB	2.0486665	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	PRKD1	-1.505200363	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	ACVR2A	-0.689146653	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	PRKD2	-0.787741027	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	ZADH2	0.453700062	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	MDM4	-0.520941105	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	PRNP	1.04108683	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	GM13154	-0.545205196	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	CYP51	1.145360005	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	CPM	-0.81867742	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	ING2	1.098435727	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	XIAP	-0.58492756	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	SPOCK2	4.728633803	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	PRND	-2.643315153	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	NANOS1	1.448066107	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	C1S	-0.927127987	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	TMEM37	0.531962553	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	ERCC5	0.744596773	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	RASGRP4	0.434251834	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	SLC39A8	3.125170959	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	PLCD1	-0.547486781	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	PHF20L1	-0.467251465	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	ENO1	0.661397406	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	ZC3H12C	-1.064609851	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	SLC10A6	-0.972457247	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	PAPLN	-0.973309192	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	HBA-A1	-1.55016294	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	HBA-A2	-1.572673801	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	ZFP286	0.402559594	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	SULF1	-1.868208428	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	SLC5A6	0.601441705	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	2610305D13RIK	-0.809095227	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	CYB5D2	-0.463444073	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	ARAP3	-0.53130689	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	ARAP2	1.066226023	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	ARAP1	-0.362388931	0.039857348	1.248039938
MF	GO:0043169	cation binding	434	ATP8A1	1.35273615	0.039857348	1.248039938
MF	GO:0001871	pattern binding	26	ENPP2	1.67516883	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	SPOCK2	4.728633803	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	PGLYRP1	4.750924758	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	FSTL1	-1.488753153	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	POSTN	-1.980098257	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	DCN	-3.426826713	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	CD44	-1.039695579	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	SERPINE2	1.084914353	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	ANG	1.78593955	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	APOE	0.869834598	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	CFH	1.9358053	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	PTN	5.57092676	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	FGF2	-0.585969297	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	FN1	1.844936333	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	LPL	-4.7634007	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	PRG4	-3.163015547	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	FBN1	-1.340419513	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	CCDC80	-2.479975187	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	LRPAP1	0.397803941	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	BGN	-1.57974212	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	EGFLAM	0.8570897	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	NAV2	0.483940918	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	LAYN	2.3060945	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	STAB1	-0.456243678	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	HBEGF	1.136809987	0.038320323	0.784464541
MF	GO:0001871	pattern binding	26	TGFBR3	1.21053663	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	ENPP2	1.67516883	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	SPOCK2	4.728633803	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	PGLYRP1	4.750924758	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	FSTL1	-1.488753153	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	POSTN	-1.980098257	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	DCN	-3.426826713	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	CD44	-1.039695579	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	SERPINE2	1.084914353	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	ANG	1.78593955	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	APOE	0.869834598	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	CFH	1.9358053	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	PTN	5.57092676	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	FGF2	-0.585969297	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	FN1	1.844936333	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	LPL	-4.7634007	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	PRG4	-3.163015547	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	FBN1	-1.340419513	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	CCDC80	-2.479975187	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	LRPAP1	0.397803941	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	BGN	-1.57974212	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	EGFLAM	0.8570897	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	NAV2	0.483940918	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	LAYN	2.3060945	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	STAB1	-0.456243678	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	HBEGF	1.136809987	0.038320323	0.784464541
MF	GO:0030247	polysaccharide binding	26	TGFBR3	1.21053663	0.038320323	0.784464541
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ATP5E	0.312533377	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ATP1B2	-1.15948805	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ABCA8B	-0.633392015	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ATP10A	4.198804217	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ATP11B	0.807687133	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ATP11A	0.501536367	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ATP1A1	0.617869067	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ATP10D	0.706659643	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ATP13A5	0.37577669	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ATP6V1A	0.65044849	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ABCC9	-0.583118275	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ATP2B4	-1.866284233	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ABCB1A	1.655295053	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ATP2C1	0.567286807	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ABCB1B	-1.93257113	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ATP9A	-1.401088247	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ATP8B1	-2.107400573	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ABCC4	1.931577016	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	SEC61A1	0.656383193	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ABCC5	-0.848090173	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	SEC61G	-0.59247652	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ATP8A1	1.35273615	0.036665139	1.04257207
MF	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	23	ABCC6	0.357194103	0.036665139	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ATP5E	0.312533377	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ATP1B2	-1.15948805	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ABCA8B	-0.633392015	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ATP10A	4.198804217	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ATP11B	0.807687133	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ATP11A	0.501536367	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ATP1A1	0.617869067	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ATP10D	0.706659643	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ATP13A5	0.37577669	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ATP6V1A	0.65044849	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ABCC9	-0.583118275	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ATP2B4	-1.866284233	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ABCB1A	1.655295053	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ATP2C1	0.567286807	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ABCB1B	-1.93257113	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ATP9A	-1.401088247	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ATP8B1	-2.107400573	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ABCC4	1.931577016	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	SEC61A1	0.656383193	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ABCC5	-0.848090173	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	SEC61G	-0.59247652	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ATP8A1	1.35273615	0.039612308	1.04257207
MF	GO:0015399	primary active transmembrane transporter activity	23	ABCC6	0.357194103	0.039612308	1.04257207
MF	GO:0046872	metal ion binding	429	GDA	-2.86449797	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	CDIPT	-0.70319812	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	LTBP1	-1.7956945	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	PTGS2	3.074301357	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	PTGS1	-1.016760793	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	FSTL1	-1.488753153	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	MYLIP	-0.935288767	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	RORA	0.70235841	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	ITSN1	0.458904114	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	FAH	-0.542656739	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	MAP3K5	-2.582338303	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	CH25H	2.66910504	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	MAP3K8	1.164063295	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	AIF1L	1.064301002	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	DDAH1	2.245970725	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	ADAM9	-0.483709972	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	CDH23	-1.180580167	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	CYP1A1	-1.556406	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	RXRA	-0.370907151	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	ZHX1	0.536788942	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	F8	-0.577575523	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	COLEC11	-0.451148031	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	CYP2E1	2.491351753	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	ADAMTS9	-2.571428911	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	NME3	0.564906918	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	NAPEPLD	1.949389132	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	F5	1.03429269	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	UNC13C	0.511799428	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	ADAMTS5	-1.919292447	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	KCNJ2	0.950263523	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	DIDO1	-0.31837082	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	DAGLA	0.256119887	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	LPCAT1	-0.716506623	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	PIR	2.370759653	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	ZDHHC9	0.917826013	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	CASZ1	-0.400701443	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	FAHD2A	0.6383133	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	DHX58	0.622568457	0.044065502	1.013889554
MF	GO:0046872	metal ion binding	429	GPD2	1.856791841	0.044065502	1.013889554
